usage_date,item_code,raw_material_name,consumed_quantity,unit,activity_type,finished_product_name
2026-07-17,RM-021,"Purified Water",166.31,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-17,RM-022,"Cleaned Chicken Crop (Butse)",33.75,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-17,RM-023,"Pork Skin with Back Fat",61.35,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-17,RM-024,"Raw Shelled Peanuts",57.27,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-17,RM-025,"Toasted Sesame Seeds",11.05,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-17,RM-026,"Palm Cooking Oil",82.39,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-17,RM-027,"Pure Pork Lard",41.06,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-17,RM-028,"Refined Peanut Oil",21.45,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-17,RM-029,"Fresh Carrots",24.29,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-17,RM-030,"Fresh Cassava Tubers",44.58,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-17,RM-031,"Fresh Garlic",13.89,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-17,RM-032,"Fresh Ginger",13.91,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-17,RM-033,"Fresh Grated Coconut Meat",48.62,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-17,RM-034,"Fresh Mature Coconut Meat",32.26,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-17,RM-035,"Fresh Purple Yam Tubers",23.33,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-17,RM-036,"Fresh Sweet Potato",36.93,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-17,RM-037,"Green Raw Papaya",26.39,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-17,RM-038,"Pandan Leaves",2.97,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-17,RM-039,"Red Bell Peppers",11.09,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-17,RM-040,"Red Chili Peppers (Siling Labuyo)",8.22,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-17,RM-041,"Red Onions",21.04,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-17,RM-042,"Unripe Green Saba Bananas",68.09,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-17,RM-043,"Fresh Acetes Shrimp (Alamang)",43.49,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-17,RM-044,"Fresh Bangus (Milkfish) Skin",37.88,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-17,RM-045,"Fresh Chiton Mollusk (Kibit)",56.32,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-17,RM-046,"Fresh Kabasi Fish",25.84,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-17,RM-047,"Fresh Sapsap Fish",32.8,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-17,RM-048,"Cheese Seasoning Powder",10.26,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-17,RM-049,"Coarse Rock Salt",20.4,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-17,RM-050,"Iodized Salt",18.56,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-17,RM-051,"Dried Bay Leaves (Laurel)",3.62,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-17,RM-052,"Dried Red Chili Flakes",5.61,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-17,RM-053,"Garlic Powder",8.16,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-17,RM-054,"Ground Black Pepper",7.26,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-17,RM-055,"White Pepper Powder",6.13,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-17,RM-056,"Whole Black Peppercorns",7.3,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-17,RM-057,"Muscovado Brown Sugar",40.83,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-17,RM-058,"Panutsa Cane Sugar",34.89,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-17,RM-059,"Refined White Sugar",91.72,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-18,RM-001,"Food Grade Sunset Yellow / Orange Dye",14.08,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-18,RM-002,"Baking Powder",19.13,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-18,RM-003,"Cream of Tartar",7.21,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-18,RM-004,"Instant Dry Yeast",21.36,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-18,RM-005,"Cane Vinegar",26.04,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-18,RM-006,"Soy Sauce",40.87,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-18,RM-007,"Condensed Milk",46.8,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-18,RM-008,"Evaporated Milk",35.86,L,"Commercial Food Processing","Ube Halaya Processing"
2026-07-18,RM-009,"Powdered Milk",28.12,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-18,RM-010,"Fresh Whole Egg Whites",38.26,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-18,RM-011,"Fresh Whole Eggs",71.46,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-18,RM-012,"All-Vegetable Shortening",34.14,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-18,RM-013,"Baking Shortening",44.51,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-18,RM-014,"Salted Creamery Butter",57.52,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-18,RM-015,"Seedless Raisins",11.3,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-18,RM-016,"Vanilla Extract",3.41,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-18,RM-017,"All-Purpose Wheat Flour",109.88,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-18,RM-018,"Cornstarch",29.32,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-18,RM-019,"Glutinous Rice (Malagkit for Pinipig)",47.13,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-18,RM-020,"Hard Wheat Bread Flour",110.8,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-18,RM-021,"Purified Water",209.09,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-18,RM-022,"Cleaned Chicken Crop (Butse)",34.89,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-18,RM-023,"Pork Skin with Back Fat",61.45,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-18,RM-024,"Raw Shelled Peanuts",66.52,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-18,RM-025,"Toasted Sesame Seeds",11.52,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-18,RM-026,"Palm Cooking Oil",82.59,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-18,RM-027,"Pure Pork Lard",43.7,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-18,RM-028,"Refined Peanut Oil",23.73,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-18,RM-029,"Fresh Carrots",24.61,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-18,RM-030,"Fresh Cassava Tubers",41.59,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-18,RM-031,"Fresh Garlic",15.2,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-18,RM-032,"Fresh Ginger",15.27,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-18,RM-033,"Fresh Grated Coconut Meat",47.32,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-18,RM-034,"Fresh Mature Coconut Meat",31.1,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-18,RM-035,"Fresh Purple Yam Tubers",30.45,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-18,RM-036,"Fresh Sweet Potato",43.41,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-18,RM-037,"Green Raw Papaya",24.72,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-18,RM-038,"Pandan Leaves",3.13,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-18,RM-039,"Red Bell Peppers",12.93,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-18,RM-040,"Red Chili Peppers (Siling Labuyo)",9.04,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-18,RM-041,"Red Onions",22.65,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-18,RM-042,"Unripe Green Saba Bananas",75.95,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-18,RM-043,"Fresh Acetes Shrimp (Alamang)",45.21,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-18,RM-044,"Fresh Bangus (Milkfish) Skin",40.24,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-18,RM-045,"Fresh Chiton Mollusk (Kibit)",60.14,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-18,RM-046,"Fresh Kabasi Fish",26.48,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-18,RM-047,"Fresh Sapsap Fish",38.04,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-18,RM-048,"Cheese Seasoning Powder",10.93,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-18,RM-049,"Coarse Rock Salt",23.16,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-18,RM-050,"Iodized Salt",19.76,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-18,RM-051,"Dried Bay Leaves (Laurel)",4.13,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-18,RM-052,"Dried Red Chili Flakes",5.83,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-18,RM-053,"Garlic Powder",8.41,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-18,RM-054,"Ground Black Pepper",7.8,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-18,RM-055,"White Pepper Powder",6.56,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-18,RM-056,"Whole Black Peppercorns",8.34,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-18,RM-057,"Muscovado Brown Sugar",38.65,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-18,RM-058,"Panutsa Cane Sugar",43.62,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-18,RM-059,"Refined White Sugar",92.34,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-19,RM-001,"Food Grade Sunset Yellow / Orange Dye",6.04,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-19,RM-002,"Baking Powder",10.02,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-19,RM-003,"Cream of Tartar",3.58,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-19,RM-004,"Instant Dry Yeast",10.2,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-19,RM-005,"Cane Vinegar",13.12,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-19,RM-006,"Soy Sauce",18.7,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-19,RM-007,"Condensed Milk",20.92,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-19,RM-008,"Evaporated Milk",15.88,L,"Commercial Food Processing","Ube Halaya Processing"
2026-07-19,RM-009,"Powdered Milk",16.9,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-19,RM-010,"Fresh Whole Egg Whites",18.38,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-19,RM-011,"Fresh Whole Eggs",33.22,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-19,RM-012,"All-Vegetable Shortening",16.74,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-19,RM-013,"Baking Shortening",21.9,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-19,RM-014,"Salted Creamery Butter",31.15,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-19,RM-015,"Seedless Raisins",5.5,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-19,RM-016,"Vanilla Extract",1.64,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-19,RM-017,"All-Purpose Wheat Flour",55.39,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-19,RM-018,"Cornstarch",13.99,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-19,RM-019,"Glutinous Rice (Malagkit for Pinipig)",22.18,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-19,RM-020,"Hard Wheat Bread Flour",58.2,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-19,RM-021,"Purified Water",102.67,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-19,RM-022,"Cleaned Chicken Crop (Butse)",16.64,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-19,RM-023,"Pork Skin with Back Fat",32.7,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-19,RM-024,"Raw Shelled Peanuts",36.28,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-19,RM-025,"Toasted Sesame Seeds",5.55,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-19,RM-026,"Palm Cooking Oil",36.05,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-19,RM-027,"Pure Pork Lard",21.11,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-19,RM-028,"Refined Peanut Oil",13.12,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-19,RM-029,"Fresh Carrots",12.86,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-19,RM-030,"Fresh Cassava Tubers",21.51,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-19,RM-031,"Fresh Garlic",9.07,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-19,RM-032,"Fresh Ginger",7.74,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-19,RM-033,"Fresh Grated Coconut Meat",23.54,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-19,RM-034,"Fresh Mature Coconut Meat",15.55,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-19,RM-035,"Fresh Purple Yam Tubers",14.9,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-19,RM-036,"Fresh Sweet Potato",21.67,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-19,RM-037,"Green Raw Papaya",12.03,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-19,RM-038,"Pandan Leaves",1.7,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-19,RM-039,"Red Bell Peppers",6.38,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-19,RM-040,"Red Chili Peppers (Siling Labuyo)",4.2,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-19,RM-041,"Red Onions",9.85,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-19,RM-042,"Unripe Green Saba Bananas",45.28,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-19,RM-043,"Fresh Acetes Shrimp (Alamang)",21.88,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-19,RM-044,"Fresh Bangus (Milkfish) Skin",19.31,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-19,RM-045,"Fresh Chiton Mollusk (Kibit)",26.3,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-19,RM-046,"Fresh Kabasi Fish",15.65,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-19,RM-047,"Fresh Sapsap Fish",19.8,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-19,RM-048,"Cheese Seasoning Powder",4.9,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-19,RM-049,"Coarse Rock Salt",10.64,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-19,RM-050,"Iodized Salt",10.67,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-19,RM-051,"Dried Bay Leaves (Laurel)",1.84,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-19,RM-052,"Dried Red Chili Flakes",3.08,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-19,RM-053,"Garlic Powder",4.32,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-19,RM-054,"Ground Black Pepper",4.1,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-19,RM-055,"White Pepper Powder",3.29,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-19,RM-056,"Whole Black Peppercorns",3.66,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-07-19,RM-057,"Muscovado Brown Sugar",22.76,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-19,RM-058,"Panutsa Cane Sugar",19.25,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-19,RM-059,"Refined White Sugar",47.11,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-20,RM-001,"Food Grade Sunset Yellow / Orange Dye",11.58,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-20,RM-002,"Baking Powder",16.35,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-20,RM-003,"Cream of Tartar",5.12,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-20,RM-004,"Instant Dry Yeast",16.4,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-20,RM-005,"Cane Vinegar",20.51,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-20,RM-006,"Soy Sauce",32.37,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-20,RM-007,"Condensed Milk",36.06,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-20,RM-008,"Evaporated Milk",25.28,L,"Commercial Food Processing","Ube Halaya Processing"
2026-07-20,RM-009,"Powdered Milk",26.26,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-07-20,RM-010,"Fresh Whole Egg Whites",27.22,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-07-20,RM-011,"Fresh Whole Eggs",44.7,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-07-20,RM-012,"All-Vegetable Shortening",24.78,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-07-20,RM-013,"Baking Shortening",37.47,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-07-20,RM-014,"Salted Creamery Butter",46.05,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-07-20,RM-015,"Seedless Raisins",7.72,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-07-20,RM-016,"Vanilla Extract",3.1,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-07-20,RM-017,"All-Purpose Wheat Flour",93.28,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-07-20,RM-018,"Cornstarch",23.29,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-07-20,RM-019,"Glutinous Rice (Malagkit for Pinipig)",34.54,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-07-20,RM-020,"Hard Wheat Bread Flour",96.73,kg,"Commercial Food Processing","Ube Halaya Processing"
