usage_date,item_code,material_name,consumed_quantity,unit,activity_type,finished_product_name,recorded_by,notes
2026-03-24,RM-049,"Coarse Rock Salt",33.33,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1167)"
2026-03-25,RM-049,"Coarse Rock Salt",46.95,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1169)"
2026-03-26,RM-049,"Coarse Rock Salt",36.48,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1171)"
2026-03-27,RM-049,"Coarse Rock Salt",47.3,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1173)"
2026-03-28,RM-049,"Coarse Rock Salt",60.1,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1175)"
2026-03-29,RM-049,"Coarse Rock Salt",51.55,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1177)"
2026-03-30,RM-049,"Coarse Rock Salt",40.63,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1179)"
2026-03-31,RM-049,"Coarse Rock Salt",37.84,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1181)"
2026-04-01,RM-049,"Coarse Rock Salt",48.79,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1183)"
2026-04-02,RM-049,"Coarse Rock Salt",41.07,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1185)"
2026-04-03,RM-049,"Coarse Rock Salt",58.82,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1187)"
2026-04-04,RM-049,"Coarse Rock Salt",59.86,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1189)"
2026-04-05,RM-049,"Coarse Rock Salt",59.63,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1191)"
2026-04-06,RM-049,"Coarse Rock Salt",49.02,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1193)"
2026-04-07,RM-049,"Coarse Rock Salt",37.44,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1195)"
2026-04-08,RM-049,"Coarse Rock Salt",51.69,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1197)"
2026-04-09,RM-049,"Coarse Rock Salt",43.02,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1199)"
2026-04-10,RM-049,"Coarse Rock Salt",52.8,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1201)"
2026-04-11,RM-049,"Coarse Rock Salt",64.23,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1203)"
2026-04-12,RM-049,"Coarse Rock Salt",59.7,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1205)"
2026-04-13,RM-049,"Coarse Rock Salt",44.56,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1207)"
2026-04-14,RM-049,"Coarse Rock Salt",42.32,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1209)"
2026-04-15,RM-049,"Coarse Rock Salt",50.75,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1211)"
2026-04-16,RM-049,"Coarse Rock Salt",39.2,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1213)"
2026-04-17,RM-049,"Coarse Rock Salt",59.21,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1215)"
2026-04-18,RM-049,"Coarse Rock Salt",63.47,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1217)"
2026-04-19,RM-049,"Coarse Rock Salt",55.63,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1219)"
2026-04-20,RM-049,"Coarse Rock Salt",49.48,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1221)"
2026-04-21,RM-049,"Coarse Rock Salt",38.66,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1223)"
2026-04-22,RM-049,"Coarse Rock Salt",49.76,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1225)"
2026-04-23,RM-049,"Coarse Rock Salt",44,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1227)"
2026-04-24,RM-049,"Coarse Rock Salt",53.89,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1229)"
2026-04-25,RM-049,"Coarse Rock Salt",63.07,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1231)"
2026-04-26,RM-049,"Coarse Rock Salt",64,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1233)"
2026-04-27,RM-049,"Coarse Rock Salt",44.5,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1235)"
2026-04-28,RM-049,"Coarse Rock Salt",40.68,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1237)"
2026-04-29,RM-049,"Coarse Rock Salt",52.69,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1239)"
2026-04-30,RM-049,"Coarse Rock Salt",38.55,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1241)"
2026-05-01,RM-049,"Coarse Rock Salt",57.05,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1243)"
2026-05-02,RM-049,"Coarse Rock Salt",63.06,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1245)"
2026-05-03,RM-049,"Coarse Rock Salt",55.36,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1247)"
2026-05-04,RM-049,"Coarse Rock Salt",47.79,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1249)"
2026-05-05,RM-049,"Coarse Rock Salt",40.07,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1251)"
2026-05-06,RM-049,"Coarse Rock Salt",47.62,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1253)"
2026-05-07,RM-049,"Coarse Rock Salt",42.87,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1255)"
2026-05-08,RM-049,"Coarse Rock Salt",55.43,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1257)"
2026-05-09,RM-049,"Coarse Rock Salt",57.56,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1259)"
2026-05-10,RM-049,"Coarse Rock Salt",61.96,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1261)"
2026-05-11,RM-049,"Coarse Rock Salt",45.01,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1263)"
2026-05-12,RM-049,"Coarse Rock Salt",38.16,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1265)"
2026-05-13,RM-049,"Coarse Rock Salt",52.77,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1267)"
2026-05-14,RM-049,"Coarse Rock Salt",38.78,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1269)"
2026-05-15,RM-049,"Coarse Rock Salt",55.01,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1271)"
2026-05-16,RM-049,"Coarse Rock Salt",66.36,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1273)"
2026-05-17,RM-049,"Coarse Rock Salt",54.72,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1275)"
2026-05-18,RM-049,"Coarse Rock Salt",45.9,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1277)"
2026-05-19,RM-049,"Coarse Rock Salt",41.82,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1279)"
2026-05-20,RM-049,"Coarse Rock Salt",47.56,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1281)"
2026-05-21,RM-049,"Coarse Rock Salt",41.16,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1283)"
2026-05-22,RM-049,"Coarse Rock Salt",57.96,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1285)"
2026-05-23,RM-049,"Coarse Rock Salt",57.98,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1287)"
2026-05-24,RM-049,"Coarse Rock Salt",62.51,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1289)"
2026-05-25,RM-049,"Coarse Rock Salt",46.7,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1291)"
2026-05-26,RM-049,"Coarse Rock Salt",37.08,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1293)"
2026-05-27,RM-049,"Coarse Rock Salt",52.18,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1295)"
2026-05-28,RM-049,"Coarse Rock Salt",40.53,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1297)"
2026-05-29,RM-049,"Coarse Rock Salt",53.43,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1299)"
2026-05-30,RM-049,"Coarse Rock Salt",64.01,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1301)"
2026-05-31,RM-049,"Coarse Rock Salt",58.99,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1303)"
2026-06-01,RM-049,"Coarse Rock Salt",41.92,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1305)"
2026-06-02,RM-049,"Coarse Rock Salt",40.4,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1307)"
2026-06-03,RM-049,"Coarse Rock Salt",46.59,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1309)"
2026-06-04,RM-049,"Coarse Rock Salt",37.2,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1311)"
2026-06-05,RM-049,"Coarse Rock Salt",56.64,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1313)"
2026-06-06,RM-049,"Coarse Rock Salt",54.35,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1315)"
2026-06-07,RM-049,"Coarse Rock Salt",55.68,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1317)"
2026-06-08,RM-049,"Coarse Rock Salt",45.65,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1319)"
2026-06-09,RM-049,"Coarse Rock Salt",35.67,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1321)"
2026-06-10,RM-049,"Coarse Rock Salt",48.09,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1323)"
2026-06-11,RM-049,"Coarse Rock Salt",40.18,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1325)"
2026-06-12,RM-049,"Coarse Rock Salt",50.83,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1327)"
2026-06-13,RM-049,"Coarse Rock Salt",60.53,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1329)"
2026-06-14,RM-049,"Coarse Rock Salt",57.45,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1331)"
2026-06-15,RM-049,"Coarse Rock Salt",40.98,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1333)"
2026-06-16,RM-049,"Coarse Rock Salt",39.58,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1335)"
2026-06-17,RM-049,"Coarse Rock Salt",48.49,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1337)"
2026-06-18,RM-049,"Coarse Rock Salt",35.81,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1339)"
2026-06-19,RM-049,"Coarse Rock Salt",56.4,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1341)"
2026-06-20,RM-049,"Coarse Rock Salt",58.03,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1343)"
2026-06-21,RM-049,"Coarse Rock Salt",55.39,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1345)"
2026-06-22,RM-049,"Coarse Rock Salt",45.59,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1347)"
2026-06-23,RM-049,"Coarse Rock Salt",37.23,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1349)"
2026-06-24,RM-049,"Coarse Rock Salt",46.28,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1351)"
2026-06-25,RM-049,"Coarse Rock Salt",40.72,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1353)"
2026-06-26,RM-049,"Coarse Rock Salt",52.33,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1355)"
2026-06-27,RM-049,"Coarse Rock Salt",55.87,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1357)"
2026-06-28,RM-049,"Coarse Rock Salt",61.07,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1359)"
2026-06-29,RM-049,"Coarse Rock Salt",41.34,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1361)"
2026-06-30,RM-049,"Coarse Rock Salt",37.88,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1363)"
2026-07-01,RM-049,"Coarse Rock Salt",45.09,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1365)"
2026-07-02,RM-049,"Coarse Rock Salt",32.22,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1367)"
2026-07-03,RM-049,"Coarse Rock Salt",49.41,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1369)"
2026-07-04,RM-049,"Coarse Rock Salt",52.67,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1371)"
2026-07-05,RM-049,"Coarse Rock Salt",48.22,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1373)"
2026-07-06,RM-049,"Coarse Rock Salt",39.92,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1375)"
2026-07-07,RM-049,"Coarse Rock Salt",35.36,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1377)"
2026-07-08,RM-049,"Coarse Rock Salt",40.84,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1379)"
2026-07-09,RM-049,"Coarse Rock Salt",35.94,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1381)"
2026-07-10,RM-049,"Coarse Rock Salt",49.36,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1383)"
2026-07-11,RM-049,"Coarse Rock Salt",49.75,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1385)"
2026-07-12,RM-049,"Coarse Rock Salt",53.52,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1387)"
2026-07-13,RM-049,"Coarse Rock Salt",38.51,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1389)"
2026-07-14,RM-049,"Coarse Rock Salt",32.72,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1391)"
2026-07-15,RM-049,"Coarse Rock Salt",45.38,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1393)"
2026-07-16,RM-049,"Coarse Rock Salt",33.33,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1395)"
2026-07-17,RM-049,"Coarse Rock Salt",47.63,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1397)"
2026-07-18,RM-049,"Coarse Rock Salt",54.97,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1399)"
2026-07-19,RM-049,"Coarse Rock Salt",51.09,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1401)"
2026-07-20,RM-049,"Coarse Rock Salt",38.15,kg,Production Issue,"Dried Kabasi","Admin","Batch production of Dried Kabasi (#1403)"
2026-07-21,RM-049,"Coarse Rock Salt",36.63,kg,Production Issue,"Dried Sapsap","Elena Rostova (Lead Baker)","Batch production of Dried Sapsap (#1405)"
2026-07-22,RM-049,"Coarse Rock Salt",41.18,kg,Production Issue,"Spicy Dried Fish Snack","Marcus Vance (Shift Mgr)","Batch production of Spicy Dried Fish Snack (#1407)"
2026-07-23,RM-049,"Coarse Rock Salt",34.29,kg,Production Issue,"Crispy Bite Chicharon","Admin","Batch production of Crispy Bite Chicharon (#1409)"
2026-07-24,RM-049,"Coarse Rock Salt",51.29,kg,Production Issue,"Salted Banana Chips","Elena Rostova (Lead Baker)","Batch production of Salted Banana Chips (#1411)"
2026-07-25,RM-049,"Coarse Rock Salt",47.84,kg,Production Issue,"Chiton Seafood Chicharon","Marcus Vance (Shift Mgr)","Batch production of Chiton Seafood Chicharon (#1413)"
2026-07-26,RM-049,"Coarse Rock Salt",53.61,kg,Production Issue,"Chicharon (Chiton)","Admin","Batch production of Chicharon (Chiton) (#1415)"
2026-07-27,RM-049,"Coarse Rock Salt",39.88,kg,Production Issue,"Crispy Bite Ficharon","Elena Rostova (Lead Baker)","Batch production of Crispy Bite Ficharon (#1417)"
2026-07-28,RM-049,"Coarse Rock Salt",32.22,kg,Production Issue,"Binayong Hipon","Marcus Vance (Shift Mgr)","Batch production of Binayong Hipon (#1419)"
